feature,timepoint,context,response,model,R^2,set,se_lower,se_upper
topo,5,CH,GROWTH,SVR,0.4012557800733951,TRAIN,0.3953650384959496,0.40714652165084053
topo,5,CH,GROWTH,MLP,0.6285580226043661,TRAIN,0.6216015978671378,0.6355144473415945
topo,5,CH,SYMMETRY,MLR,0.28562078057261936,TRAIN,0.2818992779631361,0.28934228318210264
topo,5,CH,SYMMETRY,RF,0.2772279282098297,TRAIN,0.2736808133917855,0.2807750430278739
topo,5,CH,SYMMETRY,SVR,0.5091808619400859,TRAIN,0.5052002304567306,0.5131614934234413
topo,5,CH,SYMMETRY,MLP,0.2994413732732281,TRAIN,0.2937678376019114,0.30511490894454485
topo,6,CH,ACTIVITY,MLR,0.2077184699855404,TRAIN,0.20242212020469663,0.21301481976638414
topo,6,CH,ACTIVITY,RF,0.1482079547546441,TRAIN,0.1453417251776118,0.1510741843316764
topo,6,CH,ACTIVITY,SVR,0.15491033474727087,TRAIN,0.14900275459892387,0.16081791489561786
topo,6,CH,ACTIVITY,MLP,0.2329077428089226,TRAIN,0.21634160771355737,0.24947387790428782
topo,6,CH,GROWTH,MLR,0.4763132311799306,TRAIN,0.4716685229736805,0.48095793938618064
topo,6,CH,GROWTH,RF,0.3886078593654868,TRAIN,0.3856896784931996,0.39152604023777404
topo,6,CH,GROWTH,SVR,0.4570190798699348,TRAIN,0.45080880555864944,0.46322935418122013
topo,6,CH,GROWTH,MLP,0.5870382726844617,TRAIN,0.5750002344504053,0.5990763109185182
topo,6,CH,SYMMETRY,MLR,0.32431692218717995,TRAIN,0.3199680907805271,0.32866575359383277
topo,6,CH,SYMMETRY,RF,0.35845103192101724,TRAIN,0.35508681349292875,0.3618152503491057
topo,6,CH,SYMMETRY,SVR,0.39448512839805455,TRAIN,0.3891799565602435,0.3997903002358656
topo,6,CH,SYMMETRY,MLP,0.35592111934335685,TRAIN,0.34982493757140865,0.36201730111530506
topo,7,CH,ACTIVITY,MLR,0.09445498995575606,TRAIN,0.08975039072603616,0.09915958918547596
topo,7,CH,ACTIVITY,RF,0.20180881128350064,TRAIN,0.1988324702844521,0.20478515228254918
topo,7,CH,ACTIVITY,SVR,0.15221687734767833,TRAIN,0.14776056354828823,0.15667319114706843
topo,7,CH,ACTIVITY,MLP,0.3756100190480949,TRAIN,0.34731232803080436,0.4039077100653854
topo,7,CH,GROWTH,MLR,0.4814251612718248,TRAIN,0.476576260311269,0.48627406223238057
topo,7,CH,GROWTH,RF,0.3241717774258702,TRAIN,0.3191938797697042,0.32914967508203624
topo,7,CH,GROWTH,SVR,0.4687591702157212,TRAIN,0.4639186985225077,0.4735996419089347
topo,7,CH,GROWTH,MLP,0.6691140354323579,TRAIN,0.6592346577640043,0.6789934131007116
topo,7,CH,SYMMETRY,MLR,0.3568716487948814,TRAIN,0.35225035667112176,0.3614929409186411
topo,7,CH,SYMMETRY,RF,0.3602187018360184,TRAIN,0.3580439045524472,0.36239349911958957
topo,7,CH,SYMMETRY,SVR,0.5393351984698906,TRAIN,0.5356963668137379,0.5429740301260434
topo,7,CH,SYMMETRY,MLP,0.3975502840164025,TRAIN,0.38890188244593354,0.4061986855868715
topo,8,CH,ACTIVITY,MLR,0.12649002525622274,TRAIN,0.12197030399984012,0.13100974651260536
topo,8,CH,ACTIVITY,RF,0.17091559189064615,TRAIN,0.1674424067865261,0.17438877699476618
topo,8,CH,ACTIVITY,SVR,0.1937350828849732,TRAIN,0.1894284853497665,0.19804168042017992
topo,8,CH,ACTIVITY,MLP,0.27561607057510057,TRAIN,0.25272560665920996,0.2985065344909912
topo,8,CH,GROWTH,MLR,0.4576618590704083,TRAIN,0.4529171147578179,0.4624066033829987
topo,8,CH,GROWTH,RF,0.5574245025222375,TRAIN,0.5524890119165728,0.5623599931279022
topo,8,CH,GROWTH,SVR,0.4759620594914128,TRAIN,0.4709505895715056,0.48097352941132
topo,8,CH,GROWTH,MLP,0.6703773038550794,TRAIN,0.6619331080435965,0.6788214996665624
topo,8,CH,SYMMETRY,MLR,0.3475836491546415,TRAIN,0.34253190429281943,0.3526353940164636
topo,8,CH,SYMMETRY,RF,0.28313647137968145,TRAIN,0.2796672808854268,0.2866056618739361
topo,8,CH,SYMMETRY,SVR,0.4157649659741981,TRAIN,0.4110662997293018,0.4204636322190944
topo,8,CH,SYMMETRY,MLP,0.36577272338993533,TRAIN,0.36158323227959455,0.3699622145002761
topo,9,CH,ACTIVITY,MLR,0.1449058141521772,TRAIN,0.14084488223489897,0.14896674606945545
topo,9,CH,ACTIVITY,RF,0.29582068434984005,TRAIN,0.2927745156363357,0.2988668530633444
topo,9,CH,ACTIVITY,SVR,0.21082435823885307,TRAIN,0.2069076930925971,0.21474102338510903
topo,9,CH,ACTIVITY,MLP,0.3965910865520157,TRAIN,0.3694686571994098,0.4237135159046216
topo,9,CH,GROWTH,MLR,0.5074309710350524,TRAIN,0.5034552682010874,0.5114066738690174
topo,9,CH,GROWTH,RF,0.5661022522527762,TRAIN,0.5606062260474646,0.5715982784580879
topo,9,CH,GROWTH,SVR,0.48900857092159994,TRAIN,0.4844456817415517,0.49357146010164815
topo,9,CH,GROWTH,MLP,0.6997349744632534,TRAIN,0.6922684182399674,0.7072015306865393
topo,9,CH,SYMMETRY,MLR,0.3826070960362715,TRAIN,0.37800365146683,0.387210540605713
topo,9,CH,SYMMETRY,RF,0.2993874388650212,TRAIN,0.2965370621276589,0.30223781560238355
topo,9,CH,SYMMETRY,SVR,0.4454090886872967,TRAIN,0.4416470244701293,0.449171152904464
topo,9,CH,SYMMETRY,MLP,0.4199530022577431,TRAIN,0.41383475634229605,0.4260712481731902
topo,10,CH,ACTIVITY,MLR,0.12862287538762024,TRAIN,0.12415621376225146,0.133089537012989
topo,10,CH,ACTIVITY,RF,0.20252691209136534,TRAIN,0.20005370878755696,0.2050001153951737
topo,10,CH,ACTIVITY,SVR,0.19239146256024492,TRAIN,0.1880425693547701,0.19674035576571974
topo,10,CH,ACTIVITY,MLP,0.3219086227242356,TRAIN,0.3165024664583415,0.3273147789901297
topo,10,CH,GROWTH,MLR,0.5253453848882926,TRAIN,0.520930223334698,0.5297605464418873
topo,10,CH,GROWTH,RF,0.7531149817375059,TRAIN,0.749567258212767,0.7566627052622448
topo,10,CH,GROWTH,SVR,0.5113811682341441,TRAIN,0.5076928650743905,0.5150694713938978
topo,10,CH,GROWTH,MLP,0.7146966081145082,TRAIN,0.7094728335797896,0.7199203826492268
topo,10,CH,SYMMETRY,MLR,0.3865130679709463,TRAIN,0.38184911903980623,0.3911770169020864
topo,10,CH,SYMMETRY,RF,0.7655009838496308,TRAIN,0.7633363330684788,0.7676656346307829
topo,10,CH,SYMMETRY,SVR,0.4230322350774125,TRAIN,0.41918762637046253,0.42687684378436247
topo,10,CH,SYMMETRY,MLP,0.4456210535347317,TRAIN,0.440965855397471,0.45027625167199237
topo,11,CH,ACTIVITY,MLR,0.13648722294385224,TRAIN,0.13143438618091477,0.1415400597067897
topo,11,CH,ACTIVITY,RF,0.30433174629586496,TRAIN,0.302226022929624,0.3064374696621059
topo,11,CH,ACTIVITY,SVR,0.2125420200166208,TRAIN,0.20756483119239658,0.217519208840845
topo,11,CH,ACTIVITY,MLP,0.3797772370962164,TRAIN,0.3582267296914505,0.40132774450098235
topo,11,CH,GROWTH,MLR,0.5568031694276476,TRAIN,0.5538593366730378,0.5597470021822575
topo,11,CH,GROWTH,RF,0.7561817578694722,TRAIN,0.7527968881088118,0.7595666276301325
topo,11,CH,GROWTH,SVR,0.5326923684421901,TRAIN,0.528155890766185,0.5372288461181953
topo,11,CH,GROWTH,MLP,0.6944408008826304,TRAIN,0.6903399477164678,0.698541654048793
topo,11,CH,SYMMETRY,MLR,0.4016112171910977,TRAIN,0.39751697686627857,0.40570545751591686
topo,11,CH,SYMMETRY,RF,0.5791198746007705,TRAIN,0.5753321035866852,0.5829076456148559
topo,11,CH,SYMMETRY,SVR,0.4432295375161613,TRAIN,0.4380457301420019,0.4484133448903207
topo,11,CH,SYMMETRY,MLP,0.4808754334357453,TRAIN,0.4767873673421717,0.4849634995293189
topo,12,CH,ACTIVITY,MLR,0.16839436934193855,TRAIN,0.16283769668825573,0.17395104199562136
topo,12,CH,ACTIVITY,RF,0.23562567208484506,TRAIN,0.2326812344655097,0.2385701097041804
topo,12,CH,ACTIVITY,SVR,0.18378410517060212,TRAIN,0.17813757578060893,0.1894306345605953
topo,12,CH,ACTIVITY,MLP,0.4676603490372594,TRAIN,0.44365854626387935,0.49166215181063944
topo,12,CH,GROWTH,MLR,0.557516129214587,TRAIN,0.5534035101260514,0.5616287483031227
topo,12,CH,GROWTH,RF,0.6055872516506232,TRAIN,0.6020269103292291,0.6091475929720174
topo,12,CH,GROWTH,SVR,0.5416721186480057,TRAIN,0.5373399952142911,0.5460042420817203
topo,12,CH,GROWTH,MLP,0.6025771094106095,TRAIN,0.5985391579049752,0.6066150609162437
topo,12,CH,SYMMETRY,MLR,0.4238393395596984,TRAIN,0.4189946928950117,0.4286839862243851
topo,12,CH,SYMMETRY,RF,0.3441815788693473,TRAIN,0.3401638293472025,0.3481993283914921
topo,12,CH,SYMMETRY,SVR,0.4684517358210234,TRAIN,0.4646024964202198,0.472300975221827
topo,12,CH,SYMMETRY,MLP,0.4954786739366407,TRAIN,0.4917323042567844,0.499225043616497
topo,13,CH,ACTIVITY,MLR,0.2890617255170701,TRAIN,0.28358773648509283,0.29453571454904737
topo,13,CH,ACTIVITY,RF,0.1934333644423188,TRAIN,0.18965893084846974,0.19720779803616784
topo,13,CH,ACTIVITY,SVR,0.23431652324151284,TRAIN,0.22929567062345066,0.239337375859575
topo,13,CH,ACTIVITY,MLP,0.4329662326691983,TRAIN,0.41034228579551457,0.45559017954288206
topo,13,CH,GROWTH,MLR,0.5795193787670202,TRAIN,0.5759815429733416,0.5830572145606988
topo,13,CH,GROWTH,RF,0.6192374516365154,TRAIN,0.6154086211550587,0.6230662821179722
topo,13,CH,GROWTH,SVR,0.5536047843603401,TRAIN,0.5495534355219228,0.5576561331987574
topo,13,CH,GROWTH,MLP,0.7383943645840191,TRAIN,0.7340163388151764,0.7427723903528618
topo,13,CH,SYMMETRY,MLR,0.5229171498280359,TRAIN,0.5187568656084783,0.5270774340475936
topo,13,CH,SYMMETRY,RF,0.4463420510204909,TRAIN,0.44251187744719794,0.45017222459378387
topo,13,CH,SYMMETRY,SVR,0.4735574691313553,TRAIN,0.4699151834559694,0.47719975480674126
topo,13,CH,SYMMETRY,MLP,0.5133966398837188,TRAIN,0.5090175898004483,0.5177756899669892
topo,14,CH,ACTIVITY,MLR,0.28352805634716904,TRAIN,0.27786308929223197,0.2891930234021061
topo,14,CH,ACTIVITY,RF,0.2352731419108255,TRAIN,0.23101463624632035,0.23953164757533063
topo,14,CH,ACTIVITY,SVR,0.27028680984211656,TRAIN,0.26528802179571626,0.27528559788851686
topo,14,CH,ACTIVITY,MLP,0.503733352606999,TRAIN,0.4872168438680454,0.5202498613459526
topo,14,CH,GROWTH,MLR,0.5950039781120019,TRAIN,0.5914443275730765,0.5985636286509273
topo,14,CH,GROWTH,RF,0.6364677615313455,TRAIN,0.6325530157498186,0.6403825073128725
topo,14,CH,GROWTH,SVR,0.5805299397446582,TRAIN,0.577560775317325,0.5834991041719914
topo,14,CH,GROWTH,MLP,0.9623678904974636,TRAIN,0.9615972783666478,0.9631385026282795
topo,14,CH,SYMMETRY,MLR,0.4754172267131279,TRAIN,0.4709156057305821,0.4799188476956737
topo,14,CH,SYMMETRY,RF,0.6140283474493444,TRAIN,0.6106572335034749,0.617399461395214
topo,14,CH,SYMMETRY,SVR,0.536919997614761,TRAIN,0.5321743710384997,0.5416656241910222
topo,14,CH,SYMMETRY,MLP,0.5342403089060402,TRAIN,0.5298388867333121,0.5386417310787683
topo,15,CH,ACTIVITY,MLR,0.12179552107504445,TRAIN,0.11763423531986913,0.12595680683021976
topo,15,CH,ACTIVITY,RF,0.2208741259110072,TRAIN,0.21793216380838606,0.22381608801362832
topo,15,CH,ACTIVITY,SVR,0.22071596430967785,TRAIN,0.21493748959320097,0.22649443902615474
topo,15,CH,ACTIVITY,MLP,0.493020014225792,TRAIN,0.4829000372186786,0.5031399912329054
topo,15,CH,GROWTH,MLR,0.5793928207151333,TRAIN,0.5760204609488113,0.5827651804814553
topo,15,CH,GROWTH,RF,0.7922630700336744,TRAIN,0.7895502102062113,0.7949759298611374
topo,15,CH,GROWTH,SVR,0.613066992362434,TRAIN,0.6084013350106418,0.6177326497142263
topo,15,CH,GROWTH,MLP,0.8991288071443334,TRAIN,0.8974829369192137,0.9007746773694532
topo,15,CH,SYMMETRY,MLR,0.5128604196478056,TRAIN,0.5079030801796794,0.5178177591159318
topo,15,CH,SYMMETRY,RF,0.7903587530072198,TRAIN,0.7884114018449465,0.7923061041694931
topo,15,CH,SYMMETRY,SVR,0.5553360740702629,TRAIN,0.551326112393701,0.5593460357468247
topo,15,CH,SYMMETRY,MLP,0.5643691650102235,TRAIN,0.5610469553322811,0.5676913746881659
topo,0,C,ACTIVITY,MLR,0.2227408091040884,TEST,0.21269888511918605,0.23278273308899072
topo,0,C,ACTIVITY,RF,0.2408088144144684,TEST,0.22958857887138026,0.2520290499575565
topo,0,C,ACTIVITY,SVR,0.2435189483395725,TEST,0.23419485839363155,0.2528430382855134
topo,0,C,ACTIVITY,MLP,0.19867962807116016,TEST,0.1828377004249498,0.21452155571737053
topo,0,C,GROWTH,MLR,0.1646427600427102,TEST,0.09183120804566139,0.237454312039759
topo,0,C,GROWTH,RF,0.2734704905853609,TEST,0.2605999856764888,0.286340995494233
topo,0,C,GROWTH,SVR,0.258096113783636,TEST,0.24264250937390022,0.2735497181933718
topo,0,C,GROWTH,MLP,0.23439838388590464,TEST,0.22466019590411246,0.24413657186769683
topo,0,C,SYMMETRY,MLR,-0.01445288168950566,TEST,-0.022800608082231746,-0.006105155296779574
topo,0,C,SYMMETRY,RF,-0.003438751599854536,TEST,-0.008150973542525364,0.0012734703428162915
topo,0,C,SYMMETRY,SVR,-0.04858804077515695,TEST,-0.060388141867810406,-0.0367879396825035
topo,0,C,SYMMETRY,MLP,-0.037762303010249715,TEST,-0.04873580213237965,-0.02678880388811978
topo,1,C,ACTIVITY,MLR,0.22749690638615425,TEST,0.2169415240237736,0.2380522887485349
topo,1,C,ACTIVITY,RF,0.2605844886760332,TEST,0.2496239504341137,0.2715450269179527
topo,1,C,ACTIVITY,SVR,0.22786544932665495,TEST,0.21407028436085432,0.24166061429245558
topo,1,C,ACTIVITY,MLP,0.2008022907398972,TEST,0.18884588587311324,0.21275869560668115
topo,1,C,GROWTH,MLR,0.2463088199123603,TEST,0.23660609800822133,0.2560115418164993
topo,1,C,GROWTH,RF,0.26617316297912863,TEST,0.2530635431160909,0.27928278284216634
topo,1,C,GROWTH,SVR,0.2685485451619103,TEST,0.254563628979836,0.2825334613439846
topo,1,C,GROWTH,MLP,0.21085895130563684,TEST,0.19854326111514178,0.2231746414961319
topo,1,C,SYMMETRY,MLR,-0.006769464327772249,TEST,-0.00843589112152198,-0.005103037534022518
topo,1,C,SYMMETRY,RF,-0.005617434318691476,TEST,-0.011064959595767908,-0.00016990904161504408
topo,1,C,SYMMETRY,SVR,-0.08567765824811634,TEST,-0.09519008210984574,-0.07616523438638693
topo,1,C,SYMMETRY,MLP,-0.00761204014290467,TEST,-0.011401461374321622,-0.003822618911487718
topo,2,C,ACTIVITY,MLR,0.19385112241933306,TEST,0.18031541272044327,0.20738683211822284
topo,2,C,ACTIVITY,RF,0.2640420299956542,TEST,0.25275889530062146,0.2753251646906869
topo,2,C,ACTIVITY,SVR,0.2284337412444196,TEST,0.21638484550627266,0.24048263698256653
topo,2,C,ACTIVITY,MLP,0.1975069267854972,TEST,0.18244282949946147,0.21257102407153292
topo,2,C,GROWTH,MLR,0.2142593842366491,TEST,0.20354381044455871,0.22497495802873946
topo,2,C,GROWTH,RF,0.21553283051540456,TEST,0.20472170624285863,0.2263439547879505
topo,2,C,GROWTH,SVR,0.1993491438024458,TEST,0.18191966043865257,0.21677862716623905
topo,2,C,GROWTH,MLP,0.16681470981098714,TEST,0.1516902491959564,0.1819391704260179
topo,2,C,SYMMETRY,MLR,-0.008788528754875383,TEST,-0.011116489498921477,-0.006460568010829289
topo,2,C,SYMMETRY,RF,-0.0006906294843500545,TEST,-0.005569320895822672,0.004188061927122563
topo,2,C,SYMMETRY,SVR,-0.08255768609535329,TEST,-0.0923145892861057,-0.07280078290460087
topo,2,C,SYMMETRY,MLP,-0.027953093964054505,TEST,-0.03446657595863559,-0.021439611969473422
topo,3,C,ACTIVITY,MLR,0.20059426022248208,TEST,0.18684065524242935,0.21434786520253482
topo,3,C,ACTIVITY,RF,0.2609466889369971,TEST,0.24664779786357052,0.2752455800104236
topo,3,C,ACTIVITY,SVR,0.22749189404999826,TEST,0.21283878786296387,0.24214500023703264
topo,3,C,ACTIVITY,MLP,0.1997061628212224,TEST,0.18794613189720927,0.2114661937452355
topo,3,C,GROWTH,MLR,0.21119525908793196,TEST,0.20126439438507335,0.22112612379079058
topo,3,C,GROWTH,RF,0.21994712947671105,TEST,0.208487079665381,0.2314071792880411
topo,3,C,GROWTH,SVR,0.23791313424494964,TEST,0.22227075268301322,0.25355551580688607
topo,3,C,GROWTH,MLP,0.19807706802956426,TEST,0.18537700495758647,0.21077713110154206
topo,3,C,SYMMETRY,MLR,-0.007337390314904561,TEST,-0.008866254305754443,-0.005808526324054679
topo,3,C,SYMMETRY,RF,-0.0015756660157521677,TEST,-0.006325469018122988,0.0031741369866186524
topo,3,C,SYMMETRY,SVR,-0.07123441702132828,TEST,-0.08176392251935848,-0.060704911523298086
topo,3,C,SYMMETRY,MLP,-0.014852852659327516,TEST,-0.019459657782591046,-0.010246047536063986
topo,4,C,ACTIVITY,MLR,0.207616831049056,TEST,0.1985200711613664,0.2167135909367456
topo,4,C,ACTIVITY,RF,0.2696530240322061,TEST,0.2594510962788546,0.2798549517855576
topo,4,C,ACTIVITY,SVR,0.2221378595385301,TEST,0.21223087884439612,0.23204484023266408
topo,4,C,ACTIVITY,MLP,0.1894789564969958,TEST,0.17616823682269883,0.2027896761712928
topo,4,C,GROWTH,MLR,0.2806583814412635,TEST,0.269375114917342,0.29194164796518496
topo,4,C,GROWTH,RF,0.2718930786167887,TEST,0.26179021724866863,0.28199593998490874
topo,4,C,GROWTH,SVR,0.23894541779751555,TEST,0.2274076697951046,0.2504831657999265
topo,4,C,GROWTH,MLP,0.2733605495874277,TEST,0.25952645241529193,0.2871946467595635
topo,4,C,SYMMETRY,MLR,-0.012727625582453831,TEST,-0.016020713045052273,-0.009434538119855389
topo,4,C,SYMMETRY,RF,0.00820812057867339,TEST,0.003187327739659412,0.013228913417687367
topo,4,C,SYMMETRY,SVR,-0.04008511415655172,TEST,-0.05165897770437235,-0.028511250608731095
topo,4,C,SYMMETRY,MLP,-0.05070211194616519,TEST,-0.06274141749401163,-0.03866280639831874
topo,5,C,ACTIVITY,MLR,0.22639923697801695,TEST,0.21847077928324407,0.23432769467278983
topo,5,C,ACTIVITY,RF,0.2710526295922872,TEST,0.2545221656179811,0.28758309356659334
topo,5,C,ACTIVITY,SVR,0.2473162261269811,TEST,0.23577531775238825,0.25885713450157394
topo,5,C,ACTIVITY,MLP,0.222869124633736,TEST,0.2120918429329243,0.23364640633454772
topo,5,C,GROWTH,MLR,0.2770463212822853,TEST,0.26539131147686856,0.288701331087702
topo,5,C,GROWTH,RF,0.2815663472764689,TEST,0.27270467902845646,0.29042801552448133
topo,5,C,GROWTH,SVR,0.27379379446461644,TEST,0.25827475335055866,0.2893128355786742
topo,5,C,GROWTH,MLP,0.29233942241328337,TEST,0.28098873563078847,0.30369010919577827
topo,5,C,SYMMETRY,MLR,-0.01804024253616064,TEST,-0.027462053361864747,-0.008618431710456537
topo,5,C,SYMMETRY,RF,0.017745070607550237,TEST,0.012401699766989339,0.023088441448111136
topo,5,C,SYMMETRY,SVR,-0.040254690946048166,TEST,-0.051477612162474595,-0.029031769729621737
topo,5,C,SYMMETRY,MLP,-0.07808572224222624,TEST,-0.1079397578763557,-0.04823168660809678
topo,6,C,ACTIVITY,MLR,0.2679069989329945,TEST,0.25917123766713823,0.2766427601988508
topo,6,C,ACTIVITY,RF,0.3255130251648184,TEST,0.3140396293304178,0.336986420999219
topo,6,C,ACTIVITY,SVR,0.2528097871892334,TEST,0.23504399279640753,0.2705755815820593
topo,6,C,ACTIVITY,MLP,0.2018079325487479,TEST,0.1860031503977409,0.2176127146997549
topo,6,C,GROWTH,MLR,0.4945572924094245,TEST,0.47953633057504164,0.5095782542438073
topo,6,C,GROWTH,RF,0.4421499346597088,TEST,0.43059537793504005,0.4537044913843776
topo,6,C,GROWTH,SVR,0.41848683483823096,TEST,0.3898315951366737,0.4471420745397882
topo,6,C,GROWTH,MLP,0.4562229174432913,TEST,0.44328434371466235,0.46916149117192024
topo,6,C,SYMMETRY,MLR,0.02495120223568788,TEST,0.018904787730712903,0.03099761674066286
topo,6,C,SYMMETRY,RF,0.032535839199123354,TEST,0.025768703264082145,0.039302975134164565
topo,6,C,SYMMETRY,SVR,-0.037040481434684136,TEST,-0.04857197561358443,-0.025508987255783842
topo,6,C,SYMMETRY,MLP,-0.03331459553575823,TEST,-0.047016352125007294,-0.01961283894650917
topo,7,C,ACTIVITY,MLR,0.26609650412606256,TEST,0.25204844809795274,0.2801445601541724
topo,7,C,ACTIVITY,RF,0.2710565526169898,TEST,0.2592891921220218,0.2828239131119578
topo,7,C,ACTIVITY,SVR,0.26556793321409905,TEST,0.2516555040910439,0.2794803623371542
topo,7,C,ACTIVITY,MLP,0.2569766473348733,TEST,0.24523508674800812,0.26871820792173845
topo,7,C,GROWTH,MLR,0.5785352560136029,TEST,0.5611834886050325,0.5958870234221733
topo,7,C,GROWTH,RF,0.5537074166040364,TEST,0.5442304105418451,0.5631844226662278
topo,7,C,GROWTH,SVR,0.5741302566299349,TEST,0.5659955120279377,0.582265001231932
topo,7,C,GROWTH,MLP,0.5874453875459038,TEST,0.5806582470821011,0.5942325280097065
topo,7,C,SYMMETRY,MLR,0.024858302696100832,TEST,0.016965680409257437,0.03275092498294423
topo,7,C,SYMMETRY,RF,0.0445875816490562,TEST,0.038263052024013575,0.05091211127409882
topo,7,C,SYMMETRY,SVR,-0.007007668324666675,TEST,-0.016448442981460205,0.0024331063321268564
topo,7,C,SYMMETRY,MLP,0.0363252092617029,TEST,0.02654278033380343,0.04610763818960237
topo,8,C,ACTIVITY,MLR,0.2833692737134425,TEST,0.27352674225905615,0.29321180516782885
topo,8,C,ACTIVITY,RF,0.3361474542156528,TEST,0.32798940672767163,0.34430550170363394
topo,8,C,ACTIVITY,SVR,0.3033114019185553,TEST,0.2890431806015844,0.31757962323552624
topo,8,C,ACTIVITY,MLP,0.27094456265936273,TEST,0.25715039148333924,0.2847387338353862
topo,8,C,GROWTH,MLR,0.5061716768376787,TEST,0.4546655584089647,0.5576777952663927
topo,8,C,GROWTH,RF,0.5340337699559161,TEST,0.5253961723863659,0.5426713675254663
topo,8,C,GROWTH,SVR,0.42433191048309205,TEST,0.31938393206766835,0.5292798888985157
topo,8,C,GROWTH,MLP,0.44093696457304815,TEST,0.33097282946999396,0.5509010996761023
topo,8,C,SYMMETRY,MLR,0.02535676258357705,TEST,0.012844249371654685,0.03786927579549941
topo,8,C,SYMMETRY,RF,0.05720876085291075,TEST,0.051491988485551136,0.06292553322027036
topo,8,C,SYMMETRY,SVR,-0.05339465061803742,TEST,-0.06432152670458383,-0.04246777453149102
topo,8,C,SYMMETRY,MLP,0.0009702781094960256,TEST,-0.011108006342347924,0.013048562561339974
topo,9,C,ACTIVITY,MLR,0.2821328716073431,TEST,0.2698432355233294,0.29442250769135686
topo,9,C,ACTIVITY,RF,0.3418120618481809,TEST,0.331496786679894,0.3521273370164678
topo,9,C,ACTIVITY,SVR,0.3146881141502729,TEST,0.3011207830180491,0.3282554452824967
topo,9,C,ACTIVITY,MLP,0.2555357645126954,TEST,0.2429476421181277,0.2681238869072631
topo,9,C,GROWTH,MLR,0.6203167399534384,TEST,0.6136013214629886,0.6270321584438882
topo,9,C,GROWTH,RF,0.5419244950072841,TEST,0.5327991972654053,0.551049792749163
topo,9,C,GROWTH,SVR,0.6222840491627923,TEST,0.613987562920702,0.6305805354048827
topo,9,C,GROWTH,MLP,0.6250265030036942,TEST,0.6149815532841008,0.6350714527232877
topo,9,C,SYMMETRY,MLR,0.052146566968054864,TEST,0.04566382844410818,0.05862930549200155
topo,9,C,SYMMETRY,RF,0.07169328049219775,TEST,0.06625033527387877,0.07713622571051673
topo,9,C,SYMMETRY,SVR,-0.010892693725052464,TEST,-0.020797913697700128,-0.0009874737524048008
topo,9,C,SYMMETRY,MLP,0.03695479215566901,TEST,0.02767038451063289,0.046239199800705136
topo,10,C,ACTIVITY,MLR,0.285472751152374,TEST,0.27208502645499527,0.2988604758497528
topo,10,C,ACTIVITY,RF,0.3128661008579869,TEST,0.3032132643063297,0.32251893740964405
topo,10,C,ACTIVITY,SVR,0.3248521075161863,TEST,0.3113080792768237,0.33839613575554894
topo,10,C,ACTIVITY,MLP,0.3011518176464327,TEST,0.2879381775197778,0.31436545777308755
topo,10,C,GROWTH,MLR,0.4558102682291772,TEST,0.4472538971223119,0.4643666393360425
topo,10,C,GROWTH,RF,0.5266235752513463,TEST,0.5195214928245424,0.5337256576781502
topo,10,C,GROWTH,SVR,0.5451516223587966,TEST,0.5365616933506815,0.5537415513669116
topo,10,C,GROWTH,MLP,0.577928012212147,TEST,0.5689565940361503,0.5868994303881436
topo,10,C,SYMMETRY,MLR,0.055319591642804415,TEST,0.04612270788918172,0.0645164753964271
