feature,timepoint,context,response,model,R^2,set,se_lower,se_upper
topo,10,C,SYMMETRY,RF,0.06191898714560622,TEST,0.05605740208535476,0.06778057220585769
topo,10,C,SYMMETRY,SVR,-0.010123983218175566,TEST,-0.023325455482497606,0.0030774890461464748
topo,10,C,SYMMETRY,MLP,0.02526993549442428,TEST,0.012302921137486631,0.03823694985136193
topo,11,C,ACTIVITY,MLR,0.31320490145793595,TEST,0.30398862442526764,0.32242117849060425
topo,11,C,ACTIVITY,RF,0.3071110367090436,TEST,0.2969463171146377,0.3172757563034495
topo,11,C,ACTIVITY,SVR,0.3606985556459345,TEST,0.3476421580282535,0.3737549532636155
topo,11,C,ACTIVITY,MLP,0.3152447965361987,TEST,0.3051441241240967,0.3253454689483007
topo,11,C,GROWTH,MLR,0.6142690709524473,TEST,0.6055648386174941,0.6229733032874005
topo,11,C,GROWTH,RF,0.5118915150409296,TEST,0.5036658497024781,0.520117180379381
topo,11,C,GROWTH,SVR,0.6123551231315134,TEST,0.6059266730289927,0.6187835732340341
topo,11,C,GROWTH,MLP,0.6249077986983952,TEST,0.6191047559698881,0.6307108414269023
topo,11,C,SYMMETRY,MLR,0.06265785729441373,TEST,0.05536686428820191,0.06994885030062555
topo,11,C,SYMMETRY,RF,0.05315441250885597,TEST,0.047595805449560796,0.05871301956815114
topo,11,C,SYMMETRY,SVR,0.009202410867877398,TEST,-0.003203795870039961,0.021608617605794758
topo,11,C,SYMMETRY,MLP,0.029626199055077275,TEST,0.01697240569123666,0.04227999241891789
topo,12,C,ACTIVITY,MLR,0.3620999082279896,TEST,0.3514094398191746,0.3727903766368046
topo,12,C,ACTIVITY,RF,0.3365684778870353,TEST,0.32362283171470435,0.34951412405936627
topo,12,C,ACTIVITY,SVR,0.2728225003420306,TEST,0.24017974237737297,0.30546525830668825
topo,12,C,ACTIVITY,MLP,0.33017919196726875,TEST,0.31893310550994436,0.34142527842459314
topo,12,C,GROWTH,MLR,0.3473140327835463,TEST,0.3389255596880457,0.35570250587904684
topo,12,C,GROWTH,RF,0.4543218980950693,TEST,0.44593759234234803,0.46270620384779054
topo,12,C,GROWTH,SVR,0.4606047718250618,TEST,0.4510986987586798,0.47011084489144384
topo,12,C,GROWTH,MLP,0.4884107115327172,TEST,0.4765679912040031,0.5002534318614312
topo,12,C,SYMMETRY,MLR,0.12829595587520246,TEST,0.11891883244488612,0.1376730793055188
topo,12,C,SYMMETRY,RF,0.1191594396029791,TEST,0.10969474128798773,0.12862413791797048
topo,12,C,SYMMETRY,SVR,0.02328357850240929,TEST,0.009064394350671747,0.037502762654146836
topo,12,C,SYMMETRY,MLP,0.0936774304671003,TEST,0.08276689032093171,0.10458797061326888
topo,13,C,ACTIVITY,MLR,0.4078132005386363,TEST,0.396037615720951,0.4195887853563216
topo,13,C,ACTIVITY,RF,0.3770679017879144,TEST,0.3650016738687409,0.3891341297070879
topo,13,C,ACTIVITY,SVR,0.40504660982166857,TEST,0.38906293745907283,0.4210302821842643
topo,13,C,ACTIVITY,MLP,0.4167379350326072,TEST,0.40267903583484255,0.43079683423037185
topo,13,C,GROWTH,MLR,0.5115109515634126,TEST,0.5014741272379737,0.5215477758888516
topo,13,C,GROWTH,RF,0.4086012556053423,TEST,0.40094386787715874,0.4162586433335258
topo,13,C,GROWTH,SVR,0.4372639810242222,TEST,0.41952939771964387,0.45499856432880054
topo,13,C,GROWTH,MLP,0.4476235578568649,TEST,0.4338866107968854,0.46136050491684444
topo,13,C,SYMMETRY,MLR,0.11886166440032032,TEST,0.11058312480884586,0.1271402039917948
topo,13,C,SYMMETRY,RF,0.1357169818383945,TEST,0.12611289212450374,0.14532107155228527
topo,13,C,SYMMETRY,SVR,0.05122444318582877,TEST,0.036787999110187104,0.06566088726147044
topo,13,C,SYMMETRY,MLP,0.13858069703106676,TEST,0.12747950286225804,0.1496818911998755
topo,14,C,ACTIVITY,MLR,0.4786027791943262,TEST,0.46692235792438475,0.49028320046426765
topo,14,C,ACTIVITY,RF,0.4309638880207742,TEST,0.41967618420023145,0.4422515918413169
topo,14,C,ACTIVITY,SVR,0.4829334104263028,TEST,0.4695834698325285,0.49628335102007703
topo,14,C,ACTIVITY,MLP,0.4463578176715133,TEST,0.4344592082680575,0.45825642707496905
topo,14,C,GROWTH,MLR,0.42394275507622736,TEST,0.3801906158198872,0.4676948943325675
topo,14,C,GROWTH,RF,0.4194830549485988,TEST,0.4094178397758,0.42954827012139757
topo,14,C,GROWTH,SVR,0.39096210961009503,TEST,0.331182696629076,0.45074152259111405
topo,14,C,GROWTH,MLP,0.3822061262557448,TEST,0.3439639755815888,0.4204482769299008
topo,14,C,SYMMETRY,MLR,0.1493778733305859,TEST,0.1381256721148646,0.16063007454630718
topo,14,C,SYMMETRY,RF,0.1417957488360699,TEST,0.13510466417989933,0.14848683349224048
topo,14,C,SYMMETRY,SVR,0.10458968119175567,TEST,0.091739544619098,0.11743981776441334
topo,14,C,SYMMETRY,MLP,0.15108131870656855,TEST,0.1408922736875772,0.1612703637255599
topo,15,C,ACTIVITY,MLR,0.6297178891330564,TEST,0.6203326884468838,0.6391030898192289
topo,15,C,ACTIVITY,RF,0.5434177505591985,TEST,0.5339976273582018,0.5528378737601952
topo,15,C,ACTIVITY,SVR,0.6518828053232031,TEST,0.6434219864140714,0.6603436242323347
topo,15,C,ACTIVITY,MLP,0.6198986082204361,TEST,0.611711251540499,0.6280859649003732
topo,15,C,GROWTH,MLR,0.4537533496716738,TEST,0.4378223361352824,0.4696843632080652
topo,15,C,GROWTH,RF,0.41271853567730893,TEST,0.40239163322527044,0.4230454381293474
topo,15,C,GROWTH,SVR,0.4016570673848079,TEST,0.3805107423931264,0.4228033923764894
topo,15,C,GROWTH,MLP,0.458059236971741,TEST,0.4437652571825187,0.4723532167609633
topo,15,C,SYMMETRY,MLR,0.1579170985278425,TEST,0.14950537665407923,0.16632882040160576
topo,15,C,SYMMETRY,RF,0.14059355477017066,TEST,0.13343940792469472,0.1477477016156466
topo,15,C,SYMMETRY,SVR,0.07424172490993497,TEST,0.05796574046785727,0.09051770935201267
topo,15,C,SYMMETRY,MLP,0.16769352190869358,TEST,0.15763457072655745,0.1777524730908297
topo,0,CH,ACTIVITY,MLR,0.042857319695684834,TEST,0.03190093014857963,0.05381370924279004
topo,0,CH,ACTIVITY,RF,0.06224685542862761,TEST,0.054947812434270535,0.06954589842298468
topo,0,CH,ACTIVITY,SVR,0.05149444070030939,TEST,0.0403374746669617,0.06265140673365709
topo,0,CH,ACTIVITY,MLP,-0.01335165003144483,TEST,-0.03575831231277079,0.009055012249881129
topo,0,CH,GROWTH,MLR,0.21029099795348555,TEST,0.19783551178752487,0.22274648411944623
topo,0,CH,GROWTH,RF,0.16051309142932033,TEST,0.1518773340646221,0.16914884879401856
topo,0,CH,GROWTH,SVR,0.19176833652916214,TEST,0.17118700136810572,0.21234967169021857
topo,0,CH,GROWTH,MLP,0.16293729825601316,TEST,0.1346599175575113,0.19121467895451502
topo,0,CH,SYMMETRY,MLR,0.10553958431061164,TEST,0.0891753097673566,0.12190385885386668
topo,0,CH,SYMMETRY,RF,0.0802156855023868,TEST,0.07209777231957468,0.08833359868519891
topo,0,CH,SYMMETRY,SVR,-0.26582946812404945,TEST,-0.4827701091350407,-0.0488888271130582
topo,0,CH,SYMMETRY,MLP,0.059428776487815124,TEST,0.042716290456068964,0.07614126251956128
topo,1,CH,ACTIVITY,MLR,0.042960646393632375,TEST,0.032070167236582674,0.053851125550682076
topo,1,CH,ACTIVITY,RF,0.06620610635356479,TEST,0.054881654562327686,0.07753055814480189
topo,1,CH,ACTIVITY,SVR,-0.05391574878994165,TEST,-0.0740048772169922,-0.03382662036289111
topo,1,CH,ACTIVITY,MLP,0.045153141735622584,TEST,0.03230326422935571,0.058003019241889456
topo,1,CH,GROWTH,MLR,0.16747087586683224,TEST,0.1503960693155752,0.18454568241808927
topo,1,CH,GROWTH,RF,0.18061357758453192,TEST,0.16635983437038507,0.19486732079867877
topo,1,CH,GROWTH,SVR,0.15731789913217095,TEST,0.13608488916265507,0.17855090910168683
topo,1,CH,GROWTH,MLP,0.16701128663762066,TEST,0.15013099563366167,0.18389157764157965
topo,1,CH,SYMMETRY,MLR,0.031620013110259144,TEST,0.018558880620551714,0.044681145599966575
topo,1,CH,SYMMETRY,RF,0.08100225692377036,TEST,0.07241882857206156,0.08958568527547917
topo,1,CH,SYMMETRY,SVR,0.023882849889691183,TEST,0.006996399069850938,0.04076930070953143
topo,1,CH,SYMMETRY,MLP,0.0502361394302897,TEST,0.03646145465828,0.0640108242022994
topo,2,CH,ACTIVITY,MLR,0.06368614377093246,TEST,0.04668165308493959,0.08069063445692533
topo,2,CH,ACTIVITY,RF,0.07883207656619637,TEST,0.07068828790574044,0.0869758652266523
topo,2,CH,ACTIVITY,SVR,0.027978140820026046,TEST,0.018035909613921985,0.037920372026130106
topo,2,CH,ACTIVITY,MLP,-0.008182597196119745,TEST,-0.041551203794706386,0.025186009402466895
topo,2,CH,GROWTH,MLR,0.24814955397359426,TEST,0.23148596251118425,0.26481314543600426
topo,2,CH,GROWTH,RF,0.17761510947313364,TEST,0.16667268210458175,0.18855753684168552
topo,2,CH,GROWTH,SVR,0.2247498917192993,TEST,0.2089244242610624,0.2405753591775362
topo,2,CH,GROWTH,MLP,0.19242855646922788,TEST,0.1672709614875796,0.21758615145087615
topo,2,CH,SYMMETRY,MLR,0.12017646151396905,TEST,0.11022204443144504,0.13013087859649305
topo,2,CH,SYMMETRY,RF,0.10766274942685966,TEST,0.10081999828499916,0.11450550056872016
topo,2,CH,SYMMETRY,SVR,0.08536444745898693,TEST,0.07127736429391007,0.09945153062406378
topo,2,CH,SYMMETRY,MLP,0.10919600972342304,TEST,0.09469665283805036,0.12369536660879572
topo,3,CH,ACTIVITY,MLR,0.0643049145368823,TEST,0.05575380417601546,0.07285602489774912
topo,3,CH,ACTIVITY,RF,0.07943540083698282,TEST,0.07412471487710354,0.0847460867968621
topo,3,CH,ACTIVITY,SVR,0.01735046540988721,TEST,-0.012873420188103623,0.047574351007878046
topo,3,CH,ACTIVITY,MLP,0.04727435951818505,TEST,0.01944551971363102,0.07510319932273908
topo,3,CH,GROWTH,MLR,0.2722703978209779,TEST,0.2630275824981619,0.2815132131437939
topo,3,CH,GROWTH,RF,0.16156123399270275,TEST,0.15463402598006978,0.16848844200533572
topo,3,CH,GROWTH,SVR,0.16460473485797658,TEST,0.11712607459708899,0.21208339511886418
topo,3,CH,GROWTH,MLP,0.1419102444851445,TEST,0.10999814295401181,0.1738223460162772
topo,3,CH,SYMMETRY,MLR,0.05595460260003201,TEST,0.009300420650096897,0.10260878454996712
topo,3,CH,SYMMETRY,RF,0.10721192841861096,TEST,0.09914230821873722,0.1152815486184847
topo,3,CH,SYMMETRY,SVR,-0.03284181884500607,TEST,-0.08985757968001543,0.0241739419900033
topo,3,CH,SYMMETRY,MLP,0.018857052069818026,TEST,-0.04382629151350595,0.081540395653142
topo,4,CH,ACTIVITY,MLR,0.07244496379752605,TEST,0.06412028534295204,0.08076964225210005
topo,4,CH,ACTIVITY,RF,0.047431175800636834,TEST,0.042484719414748066,0.0523776321865256
topo,4,CH,ACTIVITY,SVR,0.031519905672279414,TEST,0.019140287204021406,0.043899524140537424
topo,4,CH,ACTIVITY,MLP,0.007355293338655719,TEST,-0.028374704770349993,0.043085291447661433
topo,4,CH,GROWTH,MLR,0.28705058835212394,TEST,0.2726634781073114,0.3014376985969365
topo,4,CH,GROWTH,RF,0.179712049184843,TEST,0.17080377330010843,0.18862032506957754
topo,4,CH,GROWTH,SVR,0.2658543533844051,TEST,0.25344235330097753,0.2782663534678327
topo,4,CH,GROWTH,MLP,0.22897747686920064,TEST,0.21123607755644255,0.24671887618195873
topo,4,CH,SYMMETRY,MLR,0.18877083809574832,TEST,0.17646308362185104,0.2010785925696456
topo,4,CH,SYMMETRY,RF,0.12767032626571598,TEST,0.1174681457916729,0.13787250673975907
topo,4,CH,SYMMETRY,SVR,0.1377151624692325,TEST,0.1246094576030238,0.15082086733544117
topo,4,CH,SYMMETRY,MLP,0.19339844736473394,TEST,0.18280842251521576,0.20398847221425212
topo,5,CH,ACTIVITY,MLR,0.05814986724783711,TEST,0.05100611673162491,0.06529361776404931
topo,5,CH,ACTIVITY,RF,0.06056367284667751,TEST,0.05227414757192883,0.06885319812142619
topo,5,CH,ACTIVITY,SVR,0.060772953456608166,TEST,0.05267178354400456,0.06887412336921177
topo,5,CH,ACTIVITY,MLP,0.004106705211664622,TEST,-0.032428318066236764,0.040641728489566
topo,5,CH,GROWTH,MLR,0.27964913578339684,TEST,0.26114503577727893,0.29815323578951475
topo,5,CH,GROWTH,RF,0.21357478352278825,TEST,0.2052770025206233,0.2218725645249532
topo,5,CH,GROWTH,SVR,0.14888781483652228,TEST,0.0867021184610241,0.21107351121202045
topo,5,CH,GROWTH,MLP,0.27776348820182456,TEST,0.26420555014329544,0.2913214262603537
topo,5,CH,SYMMETRY,MLR,0.20120274559363188,TEST,0.192872852930871,0.20953263825639276
topo,5,CH,SYMMETRY,RF,0.10755289059505352,TEST,0.09813642219837643,0.11696935899173061
topo,5,CH,SYMMETRY,SVR,0.15128822119977206,TEST,0.1409116283772055,0.16166481402233862
topo,5,CH,SYMMETRY,MLP,0.18212993410260173,TEST,0.17308468652777406,0.1911751816774294
topo,6,CH,ACTIVITY,MLR,0.0599097192027984,TEST,0.046504442536628846,0.07331499586896796
topo,6,CH,ACTIVITY,RF,0.07763703336658982,TEST,0.07268883498004379,0.08258523175313585
topo,6,CH,ACTIVITY,SVR,0.04675574541055833,TEST,0.03587687985929079,0.05763461096182587
topo,6,CH,ACTIVITY,MLP,0.062084536890368865,TEST,0.03679143910237896,0.08737763467835877
topo,6,CH,GROWTH,MLR,0.31896191945028024,TEST,0.30451615166302487,0.3334076872375356
topo,6,CH,GROWTH,RF,0.18117849237345732,TEST,0.17444308719385418,0.18791389755306045
topo,6,CH,GROWTH,SVR,0.28493927815064074,TEST,0.27434054946458164,0.29553800683669984
topo,6,CH,GROWTH,MLP,0.2793409685307596,TEST,0.2531069986806888,0.30557493838083044
topo,6,CH,SYMMETRY,MLR,0.2415195129010595,TEST,0.23086184481597188,0.2521771809861471
topo,6,CH,SYMMETRY,RF,0.12981113066264746,TEST,0.12275424620591381,0.1368680151193811
topo,6,CH,SYMMETRY,SVR,0.1584953555479004,TEST,0.1409123075945681,0.1760784035012327
topo,6,CH,SYMMETRY,MLP,0.21706014968453874,TEST,0.20296904487755496,0.23115125449152252
topo,7,CH,ACTIVITY,MLR,0.0511811376327602,TEST,0.04582309569181204,0.05653917957370836
topo,7,CH,ACTIVITY,RF,0.07116833349967698,TEST,0.06512662293549198,0.07721004406386198
topo,7,CH,ACTIVITY,SVR,0.043804514263533205,TEST,0.034718815121056026,0.05289021340601038
topo,7,CH,ACTIVITY,MLP,-0.03703095089382013,TEST,-0.06182786451350159,-0.012234037274138666
topo,7,CH,GROWTH,MLR,0.3436768481516215,TEST,0.3306587890999977,0.35669490720324526
topo,7,CH,GROWTH,RF,0.1836534841932167,TEST,0.17541253378322047,0.19189443460321293
topo,7,CH,GROWTH,SVR,0.3213887011101606,TEST,0.3093936347826058,0.3333837674377154
topo,7,CH,GROWTH,MLP,0.2480654038758479,TEST,0.23131576925708092,0.2648150384946149
topo,7,CH,SYMMETRY,MLR,0.22274844472523656,TEST,0.21150502004473604,0.23399186940573707
topo,7,CH,SYMMETRY,RF,0.13785184609703746,TEST,0.1318569694189183,0.14384672277515662
topo,7,CH,SYMMETRY,SVR,0.1772789194333861,TEST,0.16687540374791018,0.18768243511886204
topo,7,CH,SYMMETRY,MLP,0.2430373789612637,TEST,0.2327001410312354,0.253374616891292
topo,8,CH,ACTIVITY,MLR,0.0610126788779477,TEST,0.05511945617409847,0.06690590158179693
topo,8,CH,ACTIVITY,RF,0.05643685933959317,TEST,0.04952576045328516,0.06334795822590118
topo,8,CH,ACTIVITY,SVR,0.045011685477392885,TEST,0.037277079087941006,0.05274629186684476
topo,8,CH,ACTIVITY,MLP,0.021862119064959117,TEST,-0.009153210350903988,0.05287744848082222
topo,8,CH,GROWTH,MLR,0.35928461600766765,TEST,0.34300299633346926,0.37556623568186603
topo,8,CH,GROWTH,RF,0.22007906761163448,TEST,0.20803117616974823,0.23212695905352074
topo,8,CH,GROWTH,SVR,0.32281661980382204,TEST,0.31389306275707096,0.3317401768505731
topo,8,CH,GROWTH,MLP,0.27726282530563284,TEST,0.2555115654312102,0.2990140851800555
topo,8,CH,SYMMETRY,MLR,0.2269567598007725,TEST,0.21686043299108063,0.2370530866104644
topo,8,CH,SYMMETRY,RF,0.1412416244714124,TEST,0.13231419668893196,0.15016905225389282
topo,8,CH,SYMMETRY,SVR,0.191632749593662,TEST,0.1781294573120305,0.2051360418752935
topo,8,CH,SYMMETRY,MLP,0.2385136511773263,TEST,0.22961110732988696,0.24741619502476567
topo,9,CH,ACTIVITY,MLR,0.06917207221954702,TEST,0.061386640161777195,0.07695750427731685
topo,9,CH,ACTIVITY,RF,0.08153664890384689,TEST,0.07472656635167788,0.0883467314560159
topo,9,CH,ACTIVITY,SVR,0.05718800349589152,TEST,0.05103562411001167,0.06334038288177138
topo,9,CH,ACTIVITY,MLP,0.00047901723401759435,TEST,-0.024697353434782597,0.025655387902817788
topo,9,CH,GROWTH,MLR,0.3517182307032835,TEST,0.3366794554883154,0.3667570059182516
topo,9,CH,GROWTH,RF,0.247147677106129,TEST,0.23394598228639754,0.2603493719258605
topo,9,CH,GROWTH,SVR,0.3584782883264366,TEST,0.3495361084929633,0.36742046815990986
topo,9,CH,GROWTH,MLP,0.3316018416782436,TEST,0.31596353759180607,0.3472401457646811
topo,9,CH,SYMMETRY,MLR,0.23847828871644025,TEST,0.2254145012188754,0.2515420762140051
topo,9,CH,SYMMETRY,RF,0.15506190308687304,TEST,0.14814509194860268,0.1619787142251434
topo,9,CH,SYMMETRY,SVR,0.2117222531872255,TEST,0.1956124951348231,0.22783201123962793
topo,9,CH,SYMMETRY,MLP,0.24389825151905603,TEST,0.23142256528692798,0.2563739377511841
topo,10,CH,ACTIVITY,MLR,0.0854143352016604,TEST,0.07860318465826557,0.09222548574505524
topo,10,CH,ACTIVITY,RF,0.07283859093140706,TEST,0.06605041261484296,0.07962676924797116
topo,10,CH,ACTIVITY,SVR,0.08194795434038568,TEST,0.07247279816248935,0.09142311051828202
topo,10,CH,ACTIVITY,MLP,0.02105141641100517,TEST,-0.00027755233281603897,0.04238038515482638
topo,10,CH,GROWTH,MLR,0.3791664671678053,TEST,0.36595865994346377,0.3923742743921468
topo,10,CH,GROWTH,RF,0.2392865989649229,TEST,0.22282064979542882,0.255752548134417
topo,10,CH,GROWTH,SVR,0.36951578099639454,TEST,0.360634716617831,0.3783968453749581
topo,10,CH,GROWTH,MLP,0.3233499065597625,TEST,0.3101457122247662,0.33655410089475873
topo,10,CH,SYMMETRY,MLR,0.27599783292893604,TEST,0.2637139804057556,0.28828168545211647
topo,10,CH,SYMMETRY,RF,0.15733253321474736,TEST,0.14323865527541307,0.17142641115408164
topo,10,CH,SYMMETRY,SVR,0.25735620177702784,TEST,0.24499536849121967,0.269717035062836
topo,10,CH,SYMMETRY,MLP,0.2996115302261796,TEST,0.2882439277510742,0.31097913270128497
topo,11,CH,ACTIVITY,MLR,0.06845311616328739,TEST,0.06109591221001549,0.07581032011655929
topo,11,CH,ACTIVITY,RF,0.0935490609877284,TEST,0.08688454154189398,0.10021358043356282
topo,11,CH,ACTIVITY,SVR,0.08640674564609199,TEST,0.07746830237345696,0.09534518891872702
topo,11,CH,ACTIVITY,MLP,0.013476016242239795,TEST,-0.014388769600226534,0.04134080208470613
topo,11,CH,GROWTH,MLR,0.4030990943612788,TEST,0.39364568760002633,0.4125525011225312
topo,11,CH,GROWTH,RF,0.2430693381052512,TEST,0.22763780902158037,0.258500867188922
topo,11,CH,GROWTH,SVR,0.4343249817081466,TEST,0.4260662390477109,0.4425837243685823
topo,11,CH,GROWTH,MLP,0.3632509846080337,TEST,0.347560729358009,0.37894123985805833
topo,11,CH,SYMMETRY,MLR,0.3011843870117079,TEST,0.29195114689072765,0.31041762713268817
topo,11,CH,SYMMETRY,RF,0.15248089424855554,TEST,0.1393133914136073,0.1656483970835038
topo,11,CH,SYMMETRY,SVR,0.2525112796083359,TEST,0.24096148399860565,0.26406107521806615
topo,11,CH,SYMMETRY,MLP,0.2755403632776485,TEST,0.26394967480941417,0.2871310517458829
topo,12,CH,ACTIVITY,MLR,0.0998436339668027,TEST,0.08847969317182583,0.11120757476177956
topo,12,CH,ACTIVITY,RF,0.12662017445250842,TEST,0.12067842756654384,0.132561921338473
topo,12,CH,ACTIVITY,SVR,0.11434852960471024,TEST,0.10312332807971145,0.12557373112970904
topo,12,CH,ACTIVITY,MLP,-0.04482041846903842,TEST,-0.08715477094534818,-0.002486065992728659
topo,12,CH,GROWTH,MLR,0.40774463773757386,TEST,0.39742894356555997,0.41806033190958775
topo,12,CH,GROWTH,RF,0.27323092260091925,TEST,0.25931970317038733,0.28714214203145116
topo,12,CH,GROWTH,SVR,0.4156589910575652,TEST,0.40836718988689424,0.42295079222823617
topo,12,CH,GROWTH,MLP,0.38249713073767183,TEST,0.36703651319255887,0.3979577482827848
topo,12,CH,SYMMETRY,MLR,0.3192472762136233,TEST,0.3080192294975214,0.3304753229297252
topo,12,CH,SYMMETRY,RF,0.19522400831009226,TEST,0.18566551989585064,0.20478249672433388
topo,12,CH,SYMMETRY,SVR,0.2889174782149414,TEST,0.2778034624142772,0.3000314940156056
topo,12,CH,SYMMETRY,MLP,0.3137863510263274,TEST,0.3017482098030715,0.3258244922495833
topo,13,CH,ACTIVITY,MLR,0.15744111303947736,TEST,0.14395474479714931,0.1709274812818054
topo,13,CH,ACTIVITY,RF,0.112098660116247,TEST,0.10574589200144863,0.11845142823104537
topo,13,CH,ACTIVITY,SVR,0.1748212009255638,TEST,0.16439757316194117,0.18524482868918643
topo,13,CH,ACTIVITY,MLP,0.07836218674803926,TEST,0.0554341771350438,0.10129019636103472
topo,13,CH,GROWTH,MLR,0.4488709131658336,TEST,0.4395563559734303,0.4581854703582369
topo,13,CH,GROWTH,RF,0.3248400423483469,TEST,0.31376250941292877,0.33591757528376504
topo,13,CH,GROWTH,SVR,0.455180388417279,TEST,0.44716813499871094,0.463192641835847
topo,13,CH,GROWTH,MLP,0.42556532351687,TEST,0.41309853202462277,0.4380321150091172
topo,13,CH,SYMMETRY,MLR,0.34978739986001595,TEST,0.3343326193233812,0.3652421803966507
topo,13,CH,SYMMETRY,RF,0.2280168691265683,TEST,0.217741851667755,0.23829188658538158
topo,13,CH,SYMMETRY,SVR,0.33731570078660694,TEST,0.32326393934011266,0.3513674622331012
topo,13,CH,SYMMETRY,MLP,0.3489986184710597,TEST,0.33721533433730017,0.3607819026048192
topo,14,CH,ACTIVITY,MLR,0.1775662621584293,TEST,0.1629506291766085,0.1921818951402501
topo,14,CH,ACTIVITY,RF,0.149741016002675,TEST,0.1397012281713347,0.1597808038340153
topo,14,CH,ACTIVITY,SVR,0.17952024701525662,TEST,0.16994224821776252,0.18909824581275073
topo,14,CH,ACTIVITY,MLP,0.0797939847530103,TEST,0.05497115900557231,0.1046168105004483
topo,14,CH,GROWTH,MLR,0.4780552663837826,TEST,0.4662016414509911,0.4899088913165741
topo,14,CH,GROWTH,RF,0.3365404449875677,TEST,0.32384132788624376,0.3492395620888916
topo,14,CH,GROWTH,SVR,0.4535576429642095,TEST,0.4463548435397845,0.46076044238863445
topo,14,CH,GROWTH,MLP,0.3234427939894504,TEST,0.30259234203649144,0.3442932459424094
topo,14,CH,SYMMETRY,MLR,0.3664616431689887,TEST,0.35520783789921434,0.3777154484387631
topo,14,CH,SYMMETRY,RF,0.2385775158233029,TEST,0.22879377076558038,0.2483612608810254
topo,14,CH,SYMMETRY,SVR,0.350714716241422,TEST,0.3360271607072842,0.36540227177555973
topo,14,CH,SYMMETRY,MLP,0.3763247331868492,TEST,0.3652306271588542,0.38741883921484427
topo,15,CH,ACTIVITY,MLR,0.1072610884938439,TEST,0.1026799229382874,0.1118422540494004
topo,15,CH,ACTIVITY,RF,0.1234834583264618,TEST,0.11696384822313437,0.13000306842978926
topo,15,CH,ACTIVITY,SVR,0.18685837386083015,TEST,0.1753726545932422,0.1983440931284181
topo,15,CH,ACTIVITY,MLP,0.11693573938756913,TEST,0.09013305303568478,0.14373842573945347
topo,15,CH,GROWTH,MLR,0.5014529152163504,TEST,0.4903654506725661,0.5125403797601347
topo,15,CH,GROWTH,RF,0.3852699330092125,TEST,0.37091195309305863,0.3996279129253663
topo,15,CH,GROWTH,SVR,0.4967399176191911,TEST,0.4865518314306205,0.5069280038077618
topo,15,CH,GROWTH,MLP,0.5378870727788291,TEST,0.5244211312735423,0.5513530142841159
topo,15,CH,SYMMETRY,MLR,0.4030868310142656,TEST,0.3919966710738548,0.41417699095467647
topo,15,CH,SYMMETRY,RF,0.28290695262638266,TEST,0.2713680416769219,0.2944458635758434
topo,15,CH,SYMMETRY,SVR,0.3916895862955359,TEST,0.380273963680238,0.4031052089108338
topo,15,CH,SYMMETRY,MLP,0.4251692223801372,TEST,0.4160258868822077,0.4343125578780667
